,Transaction Type,Action,State Cd,County Cd,Site ID,Parameter Cd,POC,Dur Cd,Unit Cd,Meth Cd,Date,Time,Value,Null Data Cd,Col Freq,Mon Protocol ID,Qual Cd 1,Qual Cd 2,Qual Cd 3,Qual Cd 4,Qual Cd 5,Qual Cd 6,Qual Cd 7,Qual Cd 8,Qual Cd 9,Qual Cd 10,Alternate MDL,Uncertainty Value
246,RD,I,48,39,1003,43202,1,7,8,174,20190924,00:00,2.32,,6.0,,V,,,,,,,,,,,
247,RD,I,48,39,1003,43202,1,7,8,174,20190930,00:00,1.09,,6.0,,V,,,,,,,,,,,
248,RD,I,48,39,1003,45201,1,7,8,175,20190103,00:00,0.19,,6.0,,V,,,,,,,,,,,
249,RD,I,48,39,1003,45201,1,7,8,175,20190109,00:00,0.23,,6.0,,V,,,,,,,,,,,
250,RD,I,48,39,1003,45201,1,7,8,175,20190115,00:00,0.36,,6.0,,V,,,,,,,,,,,
251,RD,I,48,39,1003,45201,1,7,8,175,20190121,00:00,0.19,,6.0,,V,,,,,,,,,,,
252,RD,I,48,39,1003,45201,1,7,8,175,20190127,00:00,0.16,,6.0,,V,,,,,,,,,,,
253,RD,I,48,39,1003,45201,1,7,8,175,20190202,00:00,0.12,,6.0,,V,,,,,,,,,,,
254,RD,I,48,39,1003,45201,1,7,8,175,20190208,00:00,0.22,,6.0,,V,,,,,,,,,,,
255,RD,I,48,39,1003,45201,1,7,8,175,20190214,00:00,0.0,,6.0,,,,,,,,,,,,,
256,RD,I,48,39,1003,45201,1,7,8,175,20190220,00:00,0.19,,6.0,,V,,,,,,,,,,,
257,RD,I,48,39,1003,45201,1,7,8,175,20190226,00:00,0.12,,6.0,,V,,,,,,,,,,,
258,RD,I,48,39,1003,45201,1,7,8,175,20190305,00:00,0.15,,6.0,,V,,,,,,,,,,,
259,RD,I,48,39,1003,45201,1,7,8,175,20190310,00:00,0.06,,6.0,,V,,,,,,,,,,,
260,RD,I,48,39,1003,45201,1,7,8,175,20190316,00:00,0.22,,6.0,,V,,,,,,,,,,,
261,RD,I,48,39,1003,45201,1,7,8,175,20190322,00:00,0.21,,6.0,,V,,,,,,,,,,,
262,RD,I,48,39,1003,45201,1,7,8,175,20190328,00:00,0.14,,6.0,,V,,,,,,,,,,,
263,RD,I,48,39,1003,45201,1,7,8,175,20190403,00:00,0.16,,6.0,,V,,,,,,,,,,,
264,RD,I,48,39,1003,45201,1,7,8,175,20190409,00:00,0.23,,6.0,,V,,,,,,,,,,,
265,RD,I,48,39,1003,45201,1,7,8,175,20190415,00:00,0.15,,6.0,,V,,,,,,,,,,,
266,RD,I,48,39,1003,45201,1,7,8,175,20190421,00:00,0.09,,6.0,,V,,,,,,,,,,,
267,RD,I,48,39,1003,45201,1,7,8,175,20190427,00:00,0.06,,6.0,,V,,,,,,,,,,,
268,RD,I,48,39,1003,45201,1,7,8,175,20190503,00:00,0.0,,6.0,,V,,,,,,,,,,,
269,RD,I,48,39,1003,45201,1,7,8,175,20190509,00:00,0.09,,6.0,,V,,,,,,,,,,,
270,RD,I,48,39,1003,45201,1,7,8,175,20190515,00:00,0.0,,6.0,,,,,,,,,,,,,
271,RD,I,48,39,1003,45201,1,7,8,175,20190521,00:00,0.0,,6.0,,V,,,,,,,,,,,
272,RD,I,48,39,1003,45201,1,7,8,175,20190527,00:00,0.0,,6.0,,V,,,,,,,,,,,
273,RD,I,48,39,1003,45201,1,7,8,175,20190602,00:00,0.0,,6.0,,V,,,,,,,,,,,
274,RD,I,48,39,1003,45201,1,7,8,175,20190608,00:00,0.13,,6.0,,V,,,,,,,,,,,
275,RD,I,48,39,1003,45201,1,7,8,175,20190614,00:00,0.0,,6.0,,V,,,,,,,,,,,
276,RD,I,48,39,1003,45201,1,7,8,175,20190620,00:00,0.06,,6.0,,V,,,,,,,,,,,
277,RD,I,48,39,1003,45201,1,7,8,175,20190626,00:00,0.0,,6.0,,V,,,,,,,,,,,
278,RD,I,48,39,1003,45201,1,7,8,175,20190702,00:00,0.0,,6.0,,,,,,,,,,,,,
279,RD,I,48,39,1003,45201,1,7,8,175,20190708,00:00,0.0,,6.0,,,,,,,,,,,,,
280,RD,I,48,39,1003,45201,1,7,8,175,20190714,00:00,0.15,,6.0,,V,,,,,,,,,,,
281,RD,I,48,39,1003,45201,1,7,8,175,20190720,00:00,0.0,,6.0,,V,,,,,,,,,,,
282,RD,I,48,39,1003,45201,1,7,8,175,20190726,00:00,0.24,,6.0,,V,,,,,,,,,,,
283,RD,I,48,39,1003,45201,1,7,8,175,20190801,00:00,0.09,,6.0,,V,,,,,,,,,,,
284,RD,I,48,39,1003,45201,1,7,8,175,20190807,00:00,0.0,,6.0,,V,,,,,,,,,,,
285,RD,I,48,39,1003,45201,1,7,8,175,20190813,00:00,0.08,,6.0,,V,,,,,,,,,,,
286,RD,I,48,39,1003,45201,1,7,8,175,20190819,00:00,0.0,,6.0,,V,,,,,,,,,,,
287,RD,I,48,39,1003,45201,1,7,8,175,20190825,00:00,0.0,,6.0,,V,,,,,,,,,,,
288,RD,I,48,39,1003,45201,1,7,8,175,20190831,00:00,0.0,,6.0,,V,,,,,,,,,,,
289,RD,I,48,39,1003,45201,1,7,8,175,20190906,00:00,0.09,,6.0,,V,,,,,,,,,,,
290,RD,I,48,39,1003,45201,1,7,8,175,20190912,00:00,0.0,,6.0,,,,,,,,,,,,,
291,RD,I,48,39,1003,45201,1,7,8,175,20190918,00:00,0.0,,6.0,,,,,,,,,,,,,
292,RD,I,48,39,1003,45201,1,7,8,175,20190924,00:00,0.11,,6.0,,V,,,,,,,,,,,
293,RD,I,48,39,1003,45201,1,7,8,175,20190930,00:00,0.0,,6.0,,,,,,,,,,,,,
294,RD,I,48,39,1003,45202,1,7,8,175,20190103,00:00,0.19,,6.0,,V,,,,,,,,,,,
295,RD,I,48,39,1003,45202,1,7,8,175,20190109,00:00,0.22,,6.0,,V,,,,,,,,,,,
296,RD,I,48,39,1003,45202,1,7,8,175,20190115,00:00,0.12,,6.0,,V,,,,,,,,,,,
297,RD,I,48,39,1003,45202,1,7,8,175,20190121,00:00,0.28,,6.0,,V,,,,,,,,,,,
298,RD,I,48,39,1003,45202,1,7,8,175,20190127,00:00,0.2,,6.0,,V,,,,,,,,,,,
299,RD,I,48,39,1003,45202,1,7,8,175,20190202,00:00,0.14,,6.0,,V,,,,,,,,,,,
300,RD,I,48,39,1003,45202,1,7,8,175,20190208,00:00,0.29,,6.0,,V,,,,,,,,,,,
301,RD,I,48,39,1003,45202,1,7,8,175,20190214,00:00,0.11,,6.0,,V,,,,,,,,,,,
302,RD,I,48,39,1003,45202,1,7,8,175,20190220,00:00,0.13,,6.0,,V,,,,,,,,,,,
303,RD,I,48,39,1003,45202,1,7,8,175,20190226,00:00,0.1,,6.0,,V,,,,,,,,,,,
304,RD,I,48,39,1003,45202,1,7,8,175,20190305,00:00,0.08,,6.0,,V,,,,,,,,,,,
305,RD,I,48,39,1003,45202,1,7,8,175,20190310,00:00,0.0,,6.0,,V,,,,,,,,,,,
306,RD,I,48,39,1003,45202,1,7,8,175,20190316,00:00,0.14,,6.0,,V,,,,,,,,,,,
307,RD,I,48,39,1003,45202,1,7,8,175,20190322,00:00,0.16,,6.0,,V,,,,,,,,,,,
308,RD,I,48,39,1003,45202,1,7,8,175,20190328,00:00,0.14,,6.0,,V,,,,,,,,,,,
309,RD,I,48,39,1003,45202,1,7,8,175,20190403,00:00,0.19,,6.0,,V,,,,,,,,,,,
310,RD,I,48,39,1003,45202,1,7,8,175,20190409,00:00,0.18,,6.0,,V,,,,,,,,,,,
311,RD,I,48,39,1003,45202,1,7,8,175,20190415,00:00,0.2,,6.0,,V,,,,,,,,,,,
312,RD,I,48,39,1003,45202,1,7,8,175,20190421,00:00,0.12,,6.0,,V,,,,,,,,,,,
313,RD,I,48,39,1003,45202,1,7,8,175,20190427,00:00,0.0,,6.0,,V,,,,,,,,,,,
314,RD,I,48,39,1003,45202,1,7,8,175,20190503,00:00,0.1,,6.0,,V,,,,,,,,,,,
315,RD,I,48,39,1003,45202,1,7,8,175,20190509,00:00,0.2,,6.0,,V,,,,,,,,,,,
316,RD,I,48,39,1003,45202,1,7,8,175,20190515,00:00,0.18,,6.0,,V,,,,,,,,,,,
317,RD,I,48,39,1003,45202,1,7,8,175,20190521,00:00,0.0,,6.0,,V,,,,,,,,,,,
318,RD,I,48,39,1003,45202,1,7,8,175,20190527,00:00,0.12,,6.0,,V,,,,,,,,,,,
319,RD,I,48,39,1003,45202,1,7,8,175,20190602,00:00,0.17,,6.0,,V,,,,,,,,,,,
320,RD,I,48,39,1003,45202,1,7,8,175,20190608,00:00,0.21,,6.0,,V,,,,,,,,,,,
321,RD,I,48,39,1003,45202,1,7,8,175,20190614,00:00,0.06,,6.0,,V,,,,,,,,,,,
322,RD,I,48,39,1003,45202,1,7,8,175,20190620,00:00,0.0,,6.0,,V,,,,,,,,,,,
323,RD,I,48,39,1003,45202,1,7,8,175,20190626,00:00,0.09,,6.0,,V,,,,,,,,,,,
324,RD,I,48,39,1003,45202,1,7,8,175,20190702,00:00,0.06,,6.0,,V,,,,,,,,,,,
325,RD,I,48,39,1003,45202,1,7,8,175,20190708,00:00,0.0,,6.0,,,,,,,,,,,,,
326,RD,I,48,39,1003,45202,1,7,8,175,20190714,00:00,0.08,,6.0,,V,,,,,,,,,,,
327,RD,I,48,39,1003,45202,1,7,8,175,20190720,00:00,0.0,,6.0,,V,,,,,,,,,,,
328,RD,I,48,39,1003,45202,1,7,8,175,20190726,00:00,0.16,,6.0,,V,,,,,,,,,,,
329,RD,I,48,39,1003,45202,1,7,8,175,20190801,00:00,0.11,,6.0,,V,,,,,,,,,,,
330,RD,I,48,39,1003,45202,1,7,8,175,20190807,00:00,0.0,,6.0,,V,,,,,,,,,,,
331,RD,I,48,39,1003,45202,1,7,8,175,20190813,00:00,0.07,,6.0,,V,,,,,,,,,,,
332,RD,I,48,39,1003,45202,1,7,8,175,20190819,00:00,0.0,,6.0,,V,,,,,,,,,,,
333,RD,I,48,39,1003,45202,1,7,8,175,20190825,00:00,0.09,,6.0,,V,,,,,,,,,,,
334,RD,I,48,39,1003,45202,1,7,8,175,20190831,00:00,0.21,,6.0,,V,,,,,,,,,,,
335,RD,I,48,39,1003,45202,1,7,8,175,20190906,00:00,0.1,,6.0,,V,,,,,,,,,,,
336,RD,I,48,39,1003,45202,1,7,8,175,20190912,00:00,0.2,,6.0,,V,,,,,,,,,,,
337,RD,I,48,39,1003,45202,1,7,8,175,20190918,00:00,0.07,,6.0,,V,,,,,,,,,,,
338,RD,I,48,39,1003,45202,1,7,8,175,20190924,00:00,0.22,,6.0,,V,,,,,,,,,,,
339,RD,I,48,39,1003,45202,1,7,8,175,20190930,00:00,0.13,,6.0,,V,,,,,,,,,,,
340,RD,I,48,39,1003,45203,1,7,8,175,20190103,00:00,0.02,,6.0,,V,,,,,,,,,,,
341,RD,I,48,39,1003,45203,1,7,8,175,20190109,00:00,0.03,,6.0,,V,,,,,,,,,,,
342,RD,I,48,39,1003,45203,1,7,8,175,20190115,00:00,0.0,,6.0,,V,,,,,,,,,,,
343,RD,I,48,39,1003,45203,1,7,8,175,20190121,00:00,0.04,,6.0,,V,,,,,,,,,,,
344,RD,I,48,39,1003,45203,1,7,8,175,20190127,00:00,0.03,,6.0,,V,,,,,,,,,,,
345,RD,I,48,39,1003,45203,1,7,8,175,20190202,00:00,0.01,,6.0,,V,,,,,,,,,,,
346,RD,I,48,39,1003,45203,1,7,8,175,20190208,00:00,0.33,,6.0,,V,,,,,,,,,,,
347,RD,I,48,39,1003,45203,1,7,8,175,20190214,00:00,0.0,,6.0,,,,,,,,,,,,,
348,RD,I,48,39,1003,45203,1,7,8,175,20190220,00:00,0.03,,6.0,,V,,,,,,,,,,,
349,RD,I,48,39,1003,45203,1,7,8,175,20190226,00:00,0.0,,6.0,,,,,,,,,,,,,
350,RD,I,48,39,1003,45203,1,7,8,175,20190305,00:00,0.01,,6.0,,V,,,,,,,,,,,
351,RD,I,48,39,1003,45203,1,7,8,175,20190310,00:00,0.01,,6.0,,V,,,,,,,,,,,
352,RD,I,48,39,1003,45203,1,7,8,175,20190316,00:00,0.02,,6.0,,V,,,,,,,,,,,
353,RD,I,48,39,1003,45203,1,7,8,175,20190322,00:00,0.02,,6.0,,V,,,,,,,,,,,
354,RD,I,48,39,1003,45203,1,7,8,175,20190328,00:00,0.0,,6.0,,V,,,,,,,,,,,
355,RD,I,48,39,1003,45203,1,7,8,175,20190403,00:00,0.03,,6.0,,V,,,,,,,,,,,
356,RD,I,48,39,1003,45203,1,7,8,175,20190409,00:00,0.04,,6.0,,V,,,,,,,,,,,
357,RD,I,48,39,1003,45203,1,7,8,175,20190415,00:00,0.02,,6.0,,V,,,,,,,,,,,
358,RD,I,48,39,1003,45203,1,7,8,175,20190421,00:00,0.0,,6.0,,,,,,,,,,,,,
359,RD,I,48,39,1003,45203,1,7,8,175,20190427,00:00,0.0,,6.0,,V,,,,,,,,,,,
360,RD,I,48,39,1003,45203,1,7,8,175,20190503,00:00,0.02,,6.0,,V,,,,,,,,,,,
361,RD,I,48,39,1003,45203,1,7,8,175,20190509,00:00,0.0,,6.0,,,,,,,,,,,,,
362,RD,I,48,39,1003,45203,1,7,8,175,20190515,00:00,0.02,,6.0,,V,,,,,,,,,,,
363,RD,I,48,39,1003,45203,1,7,8,175,20190521,00:00,0.0,,6.0,,V,,,,,,,,,,,
364,RD,I,48,39,1003,45203,1,7,8,175,20190527,00:00,0.0,,6.0,,V,,,,,,,,,,,
365,RD,I,48,39,1003,45203,1,7,8,175,20190602,00:00,0.0,,6.0,,V,,,,,,,,,,,
366,RD,I,48,39,1003,45203,1,7,8,175,20190608,00:00,0.03,,6.0,,V,,,,,,,,,,,
367,RD,I,48,39,1003,45203,1,7,8,175,20190614,00:00,0.0,,6.0,,V,,,,,,,,,,,
368,RD,I,48,39,1003,45203,1,7,8,175,20190620,00:00,0.0,,6.0,,V,,,,,,,,,,,
369,RD,I,48,39,1003,45203,1,7,8,175,20190626,00:00,0.0,,6.0,,V,,,,,,,,,,,
370,RD,I,48,39,1003,45203,1,7,8,175,20190702,00:00,0.02,,6.0,,V,,,,,,,,,,,
371,RD,I,48,39,1003,45203,1,7,8,175,20190708,00:00,0.0,,6.0,,,,,,,,,,,,,
372,RD,I,48,39,1003,45203,1,7,8,175,20190714,00:00,0.06,,6.0,,V,,,,,,,,,,,
373,RD,I,48,39,1003,45203,1,7,8,175,20190720,00:00,0.02,,6.0,,V,,,,,,,,,,,
374,RD,I,48,39,1003,45203,1,7,8,175,20190726,00:00,0.04,,6.0,,V,,,,,,,,,,,
375,RD,I,48,39,1003,45203,1,7,8,175,20190801,00:00,0.03,,6.0,,V,,,,,,,,,,,
376,RD,I,48,39,1003,45203,1,7,8,175,20190807,00:00,0.02,,6.0,,V,,,,,,,,,,,
377,RD,I,48,39,1003,45203,1,7,8,175,20190813,00:00,0.01,,6.0,,V,,,,,,,,,,,
378,RD,I,48,39,1003,45203,1,7,8,175,20190819,00:00,0.0,,6.0,,V,,,,,,,,,,,
379,RD,I,48,39,1003,45203,1,7,8,175,20190825,00:00,0.0,,6.0,,V,,,,,,,,,,,
380,RD,I,48,39,1003,45203,1,7,8,175,20190831,00:00,0.03,,6.0,,V,,,,,,,,,,,
381,RD,I,48,39,1003,45203,1,7,8,175,20190906,00:00,0.01,,6.0,,V,,,,,,,,,,,
382,RD,I,48,39,1003,45203,1,7,8,175,20190912,00:00,0.03,,6.0,,V,,,,,,,,,,,
383,RD,I,48,39,1003,45203,1,7,8,175,20190918,00:00,0.0,,6.0,,,,,,,,,,,,,
384,RD,I,48,39,1003,45203,1,7,8,175,20190924,00:00,0.06,,6.0,,V,,,,,,,,,,,
385,RD,I,48,39,1003,45203,1,7,8,175,20190930,00:00,0.02,,6.0,,V,,,,,,,,,,,
386,RD,I,48,39,1003,45204,1,7,8,175,20190103,00:00,0.03,,6.0,,V,,,,,,,,,,,
387,RD,I,48,39,1003,45204,1,7,8,175,20190109,00:00,0.04,,6.0,,V,,,,,,,,,,,
388,RD,I,48,39,1003,45204,1,7,8,175,20190115,00:00,0.01,,6.0,,V,,,,,,,,,,,
389,RD,I,48,39,1003,45204,1,7,8,175,20190121,00:00,0.03,,6.0,,V,,,,,,,,,,,
390,RD,I,48,39,1003,45204,1,7,8,175,20190127,00:00,0.02,,6.0,,V,,,,,,,,,,,
391,RD,I,48,39,1003,45204,1,7,8,175,20190202,00:00,0.02,,6.0,,V,,,,,,,,,,,
392,RD,I,48,39,1003,45204,1,7,8,175,20190208,00:00,0.69,,6.0,,V,,,,,,,,,,,
393,RD,I,48,39,1003,45204,1,7,8,175,20190214,00:00,0.02,,6.0,,V,,,,,,,,,,,
394,RD,I,48,39,1003,45204,1,7,8,175,20190220,00:00,0.02,,6.0,,V,,,,,,,,,,,
395,RD,I,48,39,1003,45204,1,7,8,175,20190226,00:00,0.01,,6.0,,V,,,,,,,,,,,
396,RD,I,48,39,1003,45204,1,7,8,175,20190305,00:00,0.0,,6.0,,V,,,,,,,,,,,
397,RD,I,48,39,1003,45204,1,7,8,175,20190310,00:00,0.0,,6.0,,V,,,,,,,,,,,
398,RD,I,48,39,1003,45204,1,7,8,175,20190316,00:00,0.01,,6.0,,V,,,,,,,,,,,
399,RD,I,48,39,1003,45204,1,7,8,175,20190322,00:00,0.02,,6.0,,V,,,,,,,,,,,
400,RD,I,48,39,1003,45204,1,7,8,175,20190328,00:00,0.01,,6.0,,V,,,,,,,,,,,
401,RD,I,48,39,1003,45204,1,7,8,175,20190403,00:00,0.02,,6.0,,V,,,,,,,,,,,
402,RD,I,48,39,1003,45204,1,7,8,175,20190409,00:00,0.03,,6.0,,V,,,,,,,,,,,
403,RD,I,48,39,1003,45204,1,7,8,175,20190415,00:00,0.02,,6.0,,V,,,,,,,,,,,
404,RD,I,48,39,1003,45204,1,7,8,175,20190421,00:00,0.0,,6.0,,,,,,,,,,,,,
405,RD,I,48,39,1003,45204,1,7,8,175,20190427,00:00,0.0,,6.0,,V,,,,,,,,,,,
406,RD,I,48,39,1003,45204,1,7,8,175,20190503,00:00,0.01,,6.0,,V,,,,,,,,,,,
407,RD,I,48,39,1003,45204,1,7,8,175,20190509,00:00,0.02,,6.0,,V,,,,,,,,,,,
408,RD,I,48,39,1003,45204,1,7,8,175,20190515,00:00,0.02,,6.0,,V,,,,,,,,,,,
409,RD,I,48,39,1003,45204,1,7,8,175,20190521,00:00,0.0,,6.0,,V,,,,,,,,,,,
410,RD,I,48,39,1003,45204,1,7,8,175,20190527,00:00,0.0,,6.0,,V,,,,,,,,,,,
411,RD,I,48,39,1003,45204,1,7,8,175,20190602,00:00,0.0,,6.0,,V,,,,,,,,,,,
412,RD,I,48,39,1003,45204,1,7,8,175,20190608,00:00,0.03,,6.0,,V,,,,,,,,,,,
413,RD,I,48,39,1003,45204,1,7,8,175,20190614,00:00,0.0,,6.0,,V,,,,,,,,,,,
414,RD,I,48,39,1003,45204,1,7,8,175,20190620,00:00,0.0,,6.0,,V,,,,,,,,,,,
415,RD,I,48,39,1003,45204,1,7,8,175,20190626,00:00,0.0,,6.0,,V,,,,,,,,,,,
416,RD,I,48,39,1003,45204,1,7,8,175,20190702,00:00,0.0,,6.0,,,,,,,,,,,,,
417,RD,I,48,39,1003,45204,1,7,8,175,20190708,00:00,0.01,,6.0,,V,,,,,,,,,,,
418,RD,I,48,39,1003,45204,1,7,8,175,20190714,00:00,0.03,,6.0,,V,,,,,,,,,,,
419,RD,I,48,39,1003,45204,1,7,8,175,20190720,00:00,0.01,,6.0,,V,,,,,,,,,,,
420,RD,I,48,39,1003,45204,1,7,8,175,20190726,00:00,0.02,,6.0,,V,,,,,,,,,,,
421,RD,I,48,39,1003,45204,1,7,8,175,20190801,00:00,0.0,,6.0,,,,,,,,,,,,,
422,RD,I,48,39,1003,45204,1,7,8,175,20190807,00:00,0.01,,6.0,,V,,,,,,,,,,,
423,RD,I,48,39,1003,45204,1,7,8,175,20190813,00:00,0.01,,6.0,,V,,,,,,,,,,,
424,RD,I,48,39,1003,45204,1,7,8,175,20190819,00:00,0.0,,6.0,,V,,,,,,,,,,,
425,RD,I,48,39,1003,45204,1,7,8,175,20190825,00:00,0.02,,6.0,,V,,,,,,,,,,,
426,RD,I,48,39,1003,45204,1,7,8,175,20190831,00:00,0.03,,6.0,,V,,,,,,,,,,,
427,RD,I,48,39,1003,45204,1,7,8,175,20190906,00:00,0.01,,6.0,,V,,,,,,,,,,,
428,RD,I,48,39,1003,45204,1,7,8,175,20190912,00:00,0.03,,6.0,,V,,,,,,,,,,,
429,RD,I,48,39,1003,45204,1,7,8,175,20190918,00:00,0.0,,6.0,,,,,,,,,,,,,
430,RD,I,48,39,1003,45204,1,7,8,175,20190924,00:00,0.05,,6.0,,V,,,,,,,,,,,
431,RD,I,48,39,1003,45204,1,7,8,175,20190930,00:00,0.01,,6.0,,V,,,,,,,,,,,
432,RD,I,48,61,6,43202,2,7,8,174,20190103,00:00,22.56,,6.0,,V,,,,,,,,,,,
433,RD,I,48,61,6,43202,2,7,8,174,20190109,00:00,7.06,,6.0,,V,,,,,,,,,,,
434,RD,I,48,61,6,43202,2,7,8,174,20190115,00:00,6.87,,6.0,,V,,,,,,,,,,,
435,RD,I,48,61,6,43202,2,7,8,174,20190123,00:00,6.66,,6.0,,V,,,,,,,,,,,
436,RD,I,48,61,6,43202,2,7,8,174,20190127,00:00,5.23,,6.0,,V,,,,,,,,,,,
437,RD,I,48,61,6,43202,2,7,8,174,20190202,00:00,6.61,,6.0,,V,,,,,,,,,,,
438,RD,I,48,61,6,43202,2,7,8,174,20190208,00:00,7.29,,6.0,,V,,,,,,,,,,,
439,RD,I,48,61,6,43202,2,7,8,174,20190214,00:00,5.47,,6.0,,V,,,,,,,,,,,
440,RD,I,48,61,6,43202,2,7,8,174,20190220,00:00,9.89,,6.0,,V,,,,,,,,,,,
441,RD,I,48,61,6,43202,2,7,8,174,20190226,00:00,2.95,,6.0,,V,,,,,,,,,,,
442,RD,I,48,61,6,43202,2,7,8,174,20190304,00:00,9.26,,6.0,,V,,,,,,,,,,,
443,RD,I,48,61,6,43202,2,7,8,174,20190310,00:00,1.42,,6.0,,V,,,,,,,,,,,
444,RD,I,48,61,6,43202,2,7,8,174,20190316,00:00,5.56,,6.0,,V,,,,,,,,,,,
445,RD,I,48,61,6,43202,2,7,8,174,20190322,00:00,3.91,,6.0,,V,,,,,,,,,,,
446,RD,I,48,61,6,43202,2,7,8,174,20190328,00:00,2.85,,6.0,,V,,,,,,,,,,,
447,RD,I,48,61,6,43202,2,7,8,174,20190403,00:00,2.7,,6.0,,V,,,,,,,,,,,
448,RD,I,48,61,6,43202,2,7,8,174,20190409,00:00,3.57,,6.0,,V,,,,,,,,,,,
449,RD,I,48,61,6,43202,2,7,8,174,20190415,00:00,3.49,,6.0,,V,,,,,,,,,,,
450,RD,I,48,61,6,43202,2,7,8,174,20190421,00:00,2.59,,6.0,,V,,,,,,,,,,,
451,RD,I,48,61,6,43202,2,7,8,174,20190427,00:00,4.82,,6.0,,V,,,,,,,,,,,
452,RD,I,48,61,6,43202,2,7,8,174,20190503,00:00,0.89,,6.0,,V,,,,,,,,,,,
453,RD,I,48,61,6,43202,2,7,8,174,20190509,00:00,1.52,,6.0,,V,,,,,,,,,,,
454,RD,I,48,61,6,43202,2,7,8,174,20190515,00:00,2.42,,6.0,,V,,,,,,,,,,,
455,RD,I,48,61,6,43202,2,7,8,174,20190521,00:00,1.59,,6.0,,V,,,,,,,,,,,
456,RD,I,48,61,6,43202,2,7,8,174,20190527,00:00,1.08,,6.0,,V,,,,,,,,,,,
457,RD,I,48,61,6,43202,2,7,8,174,20190602,00:00,0.76,,6.0,,V,,,,,,,,,,,
458,RD,I,48,61,6,43202,2,7,8,174,20190608,00:00,1.26,,6.0,,V,,,,,,,,,,,
459,RD,I,48,61,6,43202,2,7,8,174,20190614,00:00,1.73,,6.0,,V,,,,,,,,,,,
460,RD,I,48,61,6,43202,2,7,8,174,20190620,00:00,0.75,,6.0,,V,,,,,,,,,,,
461,RD,I,48,61,6,43202,2,7,8,174,20190626,00:00,0.65,,6.0,,V,,,,,,,,,,,
462,RD,I,48,61,6,43202,2,7,8,174,20190702,00:00,0.97,,6.0,,V,,,,,,,,,,,
463,RD,I,48,61,6,43202,2,7,8,174,20190708,00:00,0.64,,6.0,,V,,,,,,,,,,,
464,RD,I,48,61,6,43202,2,7,8,174,20190714,00:00,0.84,,6.0,,V,,,,,,,,,,,
465,RD,I,48,61,6,43202,2,7,8,174,20190720,00:00,0.77,,6.0,,V,,,,,,,,,,,
466,RD,I,48,61,6,43202,2,7,8,174,20190801,00:00,0.81,,6.0,,V,,,,,,,,,,,
467,RD,I,48,61,6,43202,2,7,8,174,20190807,00:00,0.78,,6.0,,V,,,,,,,,,,,
468,RD,I,48,61,6,43202,2,7,8,174,20190813,00:00,0.76,,6.0,,V,,,,,,,,,,,
469,RD,I,48,61,6,43202,2,7,8,174,20190819,00:00,0.58,,6.0,,V,,,,,,,,,,,
470,RD,I,48,61,6,43202,2,7,8,174,20190825,00:00,0.96,,6.0,,V,,,,,,,,,,,
471,RD,I,48,61,6,43202,2,7,8,174,20190831,00:00,0.9,,6.0,,V,,,,,,,,,,,
472,RD,I,48,61,6,43202,2,7,8,174,20190906,00:00,1.01,,6.0,,V,,,,,,,,,,,
473,RD,I,48,61,6,43202,2,7,8,174,20190912,00:00,0.89,,6.0,,V,,,,,,,,,,,
474,RD,I,48,61,6,43202,2,7,8,174,20190918,00:00,0.88,,6.0,,V,,,,,,,,,,,
475,RD,I,48,61,6,43202,2,7,8,174,20190924,00:00,0.94,,6.0,,V,,,,,,,,,,,
476,RD,I,48,61,6,43202,2,7,8,174,20190930,00:00,0.6,,6.0,,V,,,,,,,,,,,
477,RD,I,48,61,6,45201,2,7,8,175,20190103,00:00,0.46,,6.0,,V,,,,,,,,,,,
478,RD,I,48,61,6,45201,2,7,8,175,20190109,00:00,0.18,,6.0,,V,,,,,,,,,,,
479,RD,I,48,61,6,45201,2,7,8,175,20190115,00:00,0.29,,6.0,,V,,,,,,,,,,,
480,RD,I,48,61,6,45201,2,7,8,175,20190123,00:00,0.19,,6.0,,V,,,,,,,,,,,
481,RD,I,48,61,6,45201,2,7,8,175,20190127,00:00,0.16,,6.0,,V,,,,,,,,,,,
482,RD,I,48,61,6,45201,2,7,8,175,20190202,00:00,0.22,,6.0,,V,,,,,,,,,,,
483,RD,I,48,61,6,45201,2,7,8,175,20190208,00:00,0.21,,6.0,,V,,,,,,,,,,,
484,RD,I,48,61,6,45201,2,7,8,175,20190214,00:00,0.24,,6.0,,V,,,,,,,,,,,
485,RD,I,48,61,6,45201,2,7,8,175,20190220,00:00,0.23,,6.0,,V,,,,,,,,,,,
486,RD,I,48,61,6,45201,2,7,8,175,20190226,00:00,0.12,,6.0,,V,,,,,,,,,,,
487,RD,I,48,61,6,45201,2,7,8,175,20190304,00:00,0.2,,6.0,,V,,,,,,,,,,,
488,RD,I,48,61,6,45201,2,7,8,175,20190310,00:00,0.12,,6.0,,V,,,,,,,,,,,
489,RD,I,48,61,6,45201,2,7,8,175,20190316,00:00,0.2,,6.0,,V,,,,,,,,,,,
490,RD,I,48,61,6,45201,2,7,8,175,20190322,00:00,0.17,,6.0,,V,,,,,,,,,,,
491,RD,I,48,61,6,45201,2,7,8,175,20190328,00:00,0.17,,6.0,,V,,,,,,,,,,,
492,RD,I,48,61,6,45201,2,7,8,175,20190403,00:00,0.18,,6.0,,V,,,,,,,,,,,
